URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
www.atwff-production.com/~projecti/us/info1.php,com,www.atwff-production.com,com,~projecti/us/info1.php,47,22,1,3.7201755214643453,,,,,,bad
www.laurabarnettdesigns.com/~projecti/us/info1.php,com,www.laurabarnettdesigns.com,com,~projecti/us/info1.php,50,22,1,3.958229168669879,7709.0,2002,2023,2024,CA,bad
www.myopsource.com/~opsource/includes/js/Inc/alert.fr/Langue&amp;id=FR-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&amp;dispatch=5885d80a13c0db1fb6947/info_updating/paypal/login.php,com,www.myopsource.com,com,~opsource/includes/js/Inc/alert.fr/Langue&amp;id=FR-fr/c0aeae66fdbfb2119927117e3a6765c403f4977abcf/cmd=_login-submit&amp;dispatch=5885d80a13c0db1fb6947/info_updating/paypal/login.php,201,182,1,3.3082708345352603,4557.0,2011,2023,2024,US,bad
sisgnin.nm.ru/yxjtctjty.htm,ru,sisgnin.nm.ru,ru,yxjtctjty.htm,27,13,0,2.873140679513133,8569.0,2000,,2024,,bad
'bsindia.com/blog/Remax/Secure Login.html',com,'bsindia.com,com,blog/Remax/Secure Login.html',42,29,1,3.418295834054489,,2000,,2024,,bad
www.bohemian-creations.com/css/smart/smart/details.htm,com,www.bohemian-creations.com,com,css/smart/smart/details.htm,54,27,0,3.796217602590056,,,,,,bad
nafso.org.uk/secure/v/Go.htm?cmd=_Inf&ditch=5d813c0db1fb6947b0aeae66fdb885d8135885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdbfb2119927117e3a6f86e0fd3465,uk,nafso.org.uk,uk,secure/v/Go.htm?cmd=_Inf&ditch=5d813c0db1fb6947b0aeae66fdb885d8135885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdb885d813c0db1fb6947b0aeae66fdbfb2119927117e3a6f86e0fd3465,193,180,0,3.2516291673878226,,,,,,bad
'minwex.org/.htacces/rem/Remax - Secure Login.htm',org,'minwex.org,org,.htacces/rem/Remax - Secure Login.htm',50,38,3,3.459431618637298,,,,,,bad
www.bariskaraduman.com/wp-content/themes/ePhoto/setila/,com,www.bariskaraduman.com,com,wp-content/themes/ePhoto/setila/,55,32,0,3.6069367321753205,4553.0,2011,2023,2024,,bad
infopak.org/www.paypal.it_service-security_confermationit/,org,infopak.org,org,www.paypal.it_service-security_confermationit/,58,46,0,3.277613436819116,,,,,,bad
www.escuelayestetica.com.ar/components/com_mailto/plugins.php,ar,www.escuelayestetica.com.ar,ar,components/com_mailto/plugins.php,61,33,0,3.6060152796207334,,,,,,bad
lpdistribution.fr/secure/PayPal/paypal.esp/es/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e743db1eea22cdf67030419087e6d8008743db1eea22cdf67030419087e6d8008,fr,lpdistribution.fr,fr,secure/PayPal/paypal.esp/es/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e743db1eea22cdf67030419087e6d8008743db1eea22cdf67030419087e6d8008,209,191,0,3.572469458770136,,2023,2023,2024,,bad
