URL,subdomain,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
www.gruposodexo.com/site/order/firstPreOrderStepOne.html,com,www.gruposodexo.com,com,site/order/firstPreOrderStepOne.html,56,36,0,3.4713544870139277,,,,,,bad
mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.html,in,mail.jayshreeindia.in,in,icons/cotetz/secure.regions.com/System/index.html,71,49,0,3.4992275417233567,,,,,,bad
mail.jayshreeindia.in/icons/cotetz/secure.regions.com/System/index.php,in,mail.jayshreeindia.in,in,icons/cotetz/secure.regions.com/System/index.php,70,48,0,3.4992275417233567,,,,,,bad
senyo.com/old_aol.1.3/?Login=&amp;amp;amp;Lis=10&amp;amp;amp;LigertID=1993745&amp;amp;amp;us=1,com,senyo.com,com,old_aol.1.3/?Login=&amp;amp;amp;Lis=10&amp;amp;amp;LigertID=1993745&amp;amp;amp;us=1,94,84,0,2.94770277922009,9128.0,1998,2023,2024,US,bad
onshun.hk/a/secure.paypal.com.us.cgi-bin.webscr_cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/restore-account/restoring.php,hk,onshun.hk,hk,a/secure.paypal.com.us.cgi-bin.webscr_cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/restore-account/restoring.php,173,163,0,2.725480556997868,,,,,,bad
docs.google.com/spreadsheet/viewform?formkey=dGdieTRJdWpOSzIwcGwtQ2MxdzA4aFE6MQ,com,docs.google.com,com,spreadsheet/viewform?formkey=dGdieTRJdWpOSzIwcGwtQ2MxdzA4aFE6MQ,79,63,0,2.973557262275185,9440.0,1997,2019,2028,US,bad
tinyurl.com/cq2yvst,com,tinyurl.com,com,cq2yvst,19,7,0,3.459431618637298,7845.0,2002,2022,2029,US,bad
users11.jabry.com/reased/Gmail.html,com,users11.jabry.com,com,reased/Gmail.html,35,17,0,3.6168746059562227,5261.0,2009,2023,2024,US,bad
www.emailformwizard.com/form.php?id=14339,com,www.emailformwizard.com,com,form.php?id=14339,41,17,0,3.534219021180341,4606.0,2010,2022,2023,US,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/228eaa4661a4e10eef24b068ad81c219/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f659688b40da34ba9cae26e54859a986f659688b40da34ba9cae26e54859a986,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/228eaa4661a4e10eef24b068ad81c219/wbsccr.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f659688b40da34ba9cae26e54859a986f659688b40da34ba9cae26e54859a986,330,219,0,4.702328756376675,,,,,,bad
p3green.com/pp/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,com,p3green.com,com,pp/Gx55AA011055_ssh/n=1057923584&amp;fid=5c8a45349a8427f921358a42650ce4b/rd0306sv0v0xxx25_DosIgn_ssl=cgi_025553/,124,112,0,3.277613436819116,4784.0,2010,2023,2024,US,bad
www.edyshsdf32.hut4.ru/Redirecionamento.html?#,ru,www.edyshsdf32.hut4.ru,ru,Redirecionamento.html?#,46,23,0,3.6635327548042538,6769.0,2005,,2024,,bad
www.mundodelespanol.com/wp-content/themes/twentyeleven/tesco/tesco/login.htm,com,www.mundodelespanol.com,com,wp-content/themes/twentyeleven/tesco/tesco/login.htm,76,52,0,3.588354347173234,,,,,,bad
paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl/get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687,cl,paypal.cgi.bin.get-into.herf.secure.dispatch35463256rzr321654641dsf6543218747841hjk41231.propiedadesallende.cl,cl,get-into/get-into/c5b40493765454a2a8f81410db15a629/wbsccr.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436574ef117fe2e51abf4443a5dd0eac768774ef117fe2e51abf4443a5dd0eac7687,326,215,0,4.702328756376675,,,,,,bad
studentfii.ro/helen/.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;,ro,studentfii.ro,ro,helen/.de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e6127af7192990a60a534b5295e08d3106127af7192990a60a534b5295e08d310;,188,174,0,3.3927474104487847,,,,,,bad
senyo.com/old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,com,senyo.com,com,old_aol.1.3/?Login=&Lis=10&LigertID=1993745&us=1,58,48,0,2.94770277922009,9128.0,1998,2023,2024,US,bad
